Created,Text,User,Company,Symbol,TwitterTerm
2020-03-23,"$MAR
Buy at #Crex24-BTC and sell at #STEX-BTC. Ratio: 0.31%
#bitcoin #arbitrage #arbitraj #ArbingTool 
https://t.co/xiFUPzcOcC",ArbingTool,Marriott International Inc. Class A,MAR,$MAR
2020-03-23,"""What's wrong with America"" - Ashford's Bennett on the hotel industry collapse $AHT $MAR $HLT $PEB $DRH https://t.co/GFzFih8nxx",newsfilterio,Marriott International Inc. Class A,MAR,$MAR
2020-03-23,"This will just be the start of the furloughs.

$MAR #COVID19 #CORONAVIRUS

https://t.co/tNwitR6DNs",ShortingIsFun,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,I think we will see a massive drop early this week with a nice bounce! Short in the morning and long on Tuesday! Come on guys let's make some money this week! We have many weeks of dumping! Slow down and nail these swings! $DJI $SPY $TVIX $HLT $BAC $C $UAL $BA $MAR $GS $JPM $CCL https://t.co/aYHtWCCX61,SmittyShack,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,$MAR - Marriott furloughs hit the corporate level https://t.co/ll6TfUXsxC,GGevirtz,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"$SPY

Line of demarcation between recession and emerging depression was crushed yesterday as $MAR announced lay-off of 2/3 (!!) corporate workforce in first round of RIFs. 2/3 is the new reality",cek_cpa,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,$MAR  has 9.96billions in Long Term  Debt  and only 225$ millions in cash. The stock is going up . Good lord. https://t.co/RyaeayTRVF,Javier__Fornes,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"Sen. Rand Paul tests positive for coronavirus
PUBLISHED SUN, MAR 22 20201:44 PM EDTUPDATED MOMENTS AGO

h  $MAR $SUN https://t.co/wX8NyqHGnH",MWM76,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Marriott furloughs hit the corporate level https://t.co/yLhqW1n88P $MAR,CyFi10,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,$MAR - Marriott furloughs hit the corporate level https://t.co/ioaqKrKCPU https://t.co/wLsCywk2ze,Ben_s214,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Well we finally had to close our restaurants today!Sad day I don't know how America can with stand no income for 30 to 60 days without the banks and taxes all halted. No payments of anything til 30 days after reopens! $DJI $SPY $NDAQ $F $GM $BAC $JPM $BA $UAL $HLT $APPL $MAR $CCL https://t.co/E23YqckHW1,SmittyShack,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Wall Street Breakfast: The Week Ahead -- $RLJ $IAG $BRX $FIT $PK $GORO $HLT $BDP $MAR $GGB $IVAC $BTG $IDN $SOLO $KRG $VJET $CIO $RWLK $IRET $RIOT $NXRT $HMY $BYD  #business #trade #markets #Stocks #Forex #Equities #Bonds #NYSE #NASDAQ  @SeekingAlpha  https://t.co/muR6LUsBXE,Sergio_Mesquite,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,After doing a deep dive into $MAR (see below). I believe they will survive. I also think they are STILL extremely overpriced and there is another 30-50% correction coming. #SELL,InvestDistr,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"3/20/2020
Results $279,680

$100K to $300K+
your Income Potential
 
Learning – Winning
https://t.co/dICnJkSovK

Stocks (Day):

$BYND $NFLX $CRWD $FTNT
$FB $NVDA $MAR $PSXP
34 Trades, 28 Wins, 3 Losses,
3 Break-Even $279,680

Results
$279,680 https://t.co/ajaupMbbjh",John_StockCoach,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"A powerful message from @MarriottIntl CEO, Arne Sorenson, one of the great leaders in the struggling #hospitalityindustry $MAR #hotels ... https://t.co/ljs0TiXEiS",Eggernomics,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"Negative sentiment on social media for $MAR Marriott over the last 7 days.

Learn more at https://t.co/IzSDz8jHnE https://t.co/cmJjGSZsE0",SentimEntropy,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"$MAR's 10-day Moving Average broke below its 50-day Moving Average on February 20, 2020. View odds for this and other indicators: https://t.co/fQej8qVau5 #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/V9NyREZVOP",Tickeron,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"$MAR option volume was 3X normal on Friday with 29,559 contracts. Call volume was 27% and put volume was 73%. https://t.co/v6xSHOSHyC",MarketChmln,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Do you know that #WallStreet price for $MAR is $127.05 https://t.co/uoSWDchVtR,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Marriott International $MAR Trading 11.6% Higher  https://t.co/PdhuhqDlki,EnterpriseLeade,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Not sure what to do with $MAR? Explore our #fundamental pros and cons.  https://t.co/Nno4WZYiGG,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"MARRIOTT SAYS IT WILL FURLOUGH THOUSANDS OF CORPORATE EMPLOYEES
$MAR
(earlier)",DeItaone,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Marriott furloughs hit the corporate level $MAR https://t.co/1jNSUszhTq,newsfilterio,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Wondering about risks of $MAR? The 63-day volatility is 33.34% https://t.co/zHYsx6jgkR,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"$WYNN $MGM $OXY $BP $MAR $DIS $NKE $SBUX $BA $CLL

#stocks #stockstobuy #stockstowatch #wynn #mgm #starbucks #carnival #nike #marriott #disney #dis https://t.co/8CWyNyaDSm",InsidrFinancial,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Explore #fundamental numbers and pros and cons for $MAR https://t.co/7gd3ZTzizS,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Jefferies Financial Group Analysts Reduce Earnings Estimates for Marriott International Inc $MAR https://t.co/xpj4sI6kgR,MarketBeatCom,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Jefferies Financial Group Analysts Reduce Earnings Estimates for Marriott International Inc $MAR https://t.co/HROZaUuly2,dakotafinancial,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Investors Buy High Volume of Call Options on Marriott International $MAR https://t.co/SFGZEpGnHF,dailypoliticaln,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Investors Buy High Volume of Call Options on Marriott International $MAR https://t.co/Hmp5ofxWJa,WatchlistN,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"$MAR ⁦@MarriottIntl⁩ plans to furlough thousands of corporate employees at its #Bethesda, #MD headquarters &amp; elsewhere. I suspect daily announcements to follow from impacted industries. Who isn’t impacted? We’ll soon find out.  https://t.co/0FiJR1Rt79",CarlMuhlstein,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,I will be shorting everything on the next big dump just to reverse my position for couple days after that. If we see a great dump big bounces come in! Panic is setting in now! $DJI $SPY $NDAQ $BA $RCL $CCL $DAL $TSLA $HLT $MAR $WH $DIS $APPL $JPM $C $GS $USB $BAC $FNMA $TVIX $XOM https://t.co/XOie1hwHwp,SmittyShack,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,#Options #maxpain chart for $MAR. Free options app https://t.co/wPNDm22czd https://t.co/oXJpBZMTAJ,OptionsMaxPain,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Wondering about risks of $MAR? The 21-day volatility is 29.79% https://t.co/zHYsx6jgkR,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"$MAR Marriott to Furlough Thousands of Corporate Jobs

https://t.co/m3FytPPlnU",TopStockAlerts1,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,Short $MAR play the bounces https://t.co/VkOyD4Wwiz,TheKurdishMamba,Marriott International Inc. Class A,MAR,$MAR
2020-03-22,"#Breaking — Marriott plans to furlough thousands of corporate employees at its Bethesda, Md., headquarters and elsewhere #coronavirus $MAR https://t.co/1dskFgiTLQ",Clay1016,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Tough times! I’ll repeat again glad I don’t work in the services industry. Definitely hope the government comes through with a plan for these people $MAR https://t.co/EA9phzRvVd,morecef1,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Over the past week we saw negative and declining social media sentiment for Marriott $MAR

More at https://t.co/IzSDz8jHnE https://t.co/cmJjGSZsE0",SentimEntropy,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,How are Trump hotels doing? Will they get a bailout? Will the competitors? $HLT $MAR $H $IHG Where do you draw the line?,HighTrader3333,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,⚠️At what point do we stop calling companies that get government backed bailouts “blue chips”? $BA $MAR $H $DAL $LUV,DeLeggeRon,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Notable activity on social media in the past week

$MSFT - Up
$V - Down
$SPOT - Up
$CTXS - Up
$MAR - Down
$AAL - Down
$FB - Up
$QCOM - Up
$GS - Up
$NVDA - Up",SentimEntropy,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,I'd like to short $MAR near $89. #2020TradingNotes https://t.co/7iRCaewKhT,AllidoiswinHQ,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Who wants some charts tonight?!

$spx $spy $iwm $qqq $work $roku $tlt $tsla $uber $aapl $amzn $amd $shop $sbux $dis $fb $goog $wynn $rcl $lk $zm $cost $wmt $cmg $ba $baba $bidu $btc $bynd $nflx $nvda $mcd $mu $msft $clx $ccl $mgm $codx $apt $lyft $pton $oxy $vix $vxx $mar $h $rad",TATrades,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Autocrats and narcissists bluster, point fingers, and lie in a crisis, caring only about their own egos and ratings. Exemplary leaders like $MAR CEO @ArneSorenson take charge early, make the hard decisions, and move quickly to address fear and confusion and take care of people. https://t.co/2FkKfwaixU",VickiBryanPC,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Autocrats and narcissists bluster, point fingers, and lie in a crisis, caring only about their own egos and ratings. Exemplary leaders like $MAR CEO @ArneSorenson take charge early, make the hard decisions, and move quickly to address fear and confusion and take care of people. https://t.co/UuGO8zjdTT",VickiBryanBondA,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,The balance sheets of $HLT and $MAR are horrendous. All of the hotels are in big trouble. They have 100% been swimming naked.,Buried_Value,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Declining social media sentiment for Marriott over the past week. 7 day avg score of -29 vs 14 day avg score of -17. $MAR https://t.co/cmJjGSZsE0,SentimEntropy,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Scan 3/23 

https://t.co/6b76gG72wA

$APRN $WTRH $USO $SPY $SLB $OXY $NVDA $ZM $NFLX $AMZN $NET $ENPH $EXPE $JBLU $AAL $MAR $ROKU $MAR $XOM 

Large scan, my hope is that a little something for every style and some ideas will hit home for those reading.",jscherniack,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"$WYNN $MAR $HLT Chart Requests 

All Hourly https://t.co/OFhBHkcD2e https://t.co/5mSsDyhnnx",FireTrading_,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"A great resource to weed out your watchlist. Already cut $MAR and $DAL from my watchlist. 

https://t.co/ZxphBist42",JustDividends,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Congress is working on a $1 trillion rescue package, but it might not be enough for US businesses $UAL $WH $MAR $HLT $BA https://t.co/Wggi3nlw4F",newsfilterio,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Reading through the replies to TC's thread here, I am now convinced that $MAR as a long may be worthy of a spot in the ""Throwing Shade at Elon"" basket of stocks once the virus is solved and human interaction/economic normalcy starts to return/no longer looks changed forever. https://t.co/hXyNzi2MyW https://t.co/PkW1RhTo9D",tslaqpodcast,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"$TSLA - $MAR CEO, Arne Sorenson - true leadership vs @elonmusk, who only cares about his stock price. https://t.co/SJix2AdsS9",phoennix10,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"$WYNN $MGM $OXY $BP $MAR $DIS $NKE $SBUX $BA $CLL

#stocks #stockstobuy #stockstowatch #wynn #mgm #starbucks #carnival #nike #marriott #disney #dis https://t.co/8CWyNyaDSm",InsidrFinancial,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Notable activity on social media recently for

$AAPL - Up
$FB - Up
$GOOG - Up
$BRK.B - Up
$GS - Up
$MAR - Down
$SPOT - Up
$INTC - Up
$MSFT - Up
$EBAY - Down",SentimEntropy,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"The first informative #App on Pivot Points.
Stock: $MAR
Last close:  (2020-03-20) ($ 74.58)
PIVOT POINT
-------------
R1: $ 82.54 
R2: $ 90.51
L1: $ 68.06
L2: $ 61.55
-------------
Download now, it's free!
https://t.co/lMYn5Ai2WY
#tradingview
#stocks
#stockstowatch",bs_marker,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"We're still looking for someone else who can beat our performances!
Try free for 7 days https://t.co/7sAfbFrPQS
$MAR
Signal: ** SELL **
Since: 2020-03-03 
Our performance: % 24.38
https://t.co/0tLrJ41M04
#trading
#stocks
#stockstowatch
#stockstotrade
$SPX https://t.co/3bfivJqwjs",bs_marker,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"$MAR's 10-day Moving Average moved below its 50-day Moving Average on February 20, 2020. View odds for this and other indicators: https://t.co/UuqvNJ0lgF #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/7p2FVQUuNn",Tickeron,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Wondering about #sentiment indicator for $MAR? The Short Ratio is 3.82% https://t.co/NbIvZmJWT4,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Traders Buy High Volume of Marriott International Call Options $MAR https://t.co/jhE4M0eQsu,TickerReport,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Traders Buy High Volume of Marriott International Call Options $MAR https://t.co/uewFiHtym8,ThisLincolnian,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Traders Buy High Volume of Marriott International Call Options $MAR  https://t.co/ZINsJr0Yy4,EnterpriseLeade,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"Btw, Estimated #Earnings Per Share for $MAR is $1.02 it's 1.37% of the current price https://t.co/6Jh0TylPwt",1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,"$SPY $SPX $MAR watch this video from the CEO of Marriott. Not only he says the truth about the economic impact #COVID19 is having, but also it's a perfect example of LEADERSHIP, exactly what has been 100% missing from the circus show in the White House: https://t.co/vM1GmXCwCK",yoloption,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Travel and tourism businesses – average revenue last week vs the same week in 2019 🦠😷🛬🔮👀 $BKNG $DIS $EXPE $H $MAR $IHG $DAL $LUV $JBLU $AAL $UAL https://t.co/CHOu7TcBID,craigbuj,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,Vote: Y or N - Do you think we will see stocks fall to the same prices as they were in 2008 in the next 12 month's? $DJI $SPY $NDAQ $F $GM $TSLA $RCL $CCL $BUD $BA $COP $UAL $HLT $MAR $FB $AAPL $BLPH $WFC $JPM $C $GS $DAL $XOM $CVX I say we get 10 % bounces all the way to bottom! https://t.co/BjyizdvUgp,SmittyShack,Marriott International Inc. Class A,MAR,$MAR
2020-03-21,pretty depressing video $MAR 😔 https://t.co/7OK3tJHFVN,rosemontseneca,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"📈 Today's Biggest Winners 📈
🥇Carnival Corporation
$CCL » 12 🔼2▪️️20%
🥈Bellerophon Therapeutics Inc.
$BLPH » 18 🔼14.61▪️️430.97%
🥉Marriott International Inc. Class A
$MAR » 74.58 🔼7.78▪️️11.65%
Rankings ➡️ https://t.co/eE0uh7AItt
https://t.co/eE0uh7AItt",wallstsolver,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,#Options #maxpain chart for $MAR. Free options app https://t.co/wPNDm22czd https://t.co/qHiFzcxbxj,OptionsMaxPain,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"I wish Trump still owned some casinos, then they would be guaranteed a bail out that would leave the equity owners flush. $PENN. That is why hotel owners will be fine. I should Buy $MAR.",Chappietx,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"TOP NASDAQ 100 Earnings Ratings: $JD $MAR $ATVI $CTSH $EXC 
https://t.co/T0DC0M4Gx5 https://t.co/FJqzxGKj0M",Finscreener_com,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Arne’s a class act $MAR https://t.co/QBnTY7xTC3,msrx80,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$MAR #Options OI chart. Free stocks app https://t.co/hgyHiwuLNm https://t.co/aoXgPfzTKP,OptionsProOI,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"If the gov doesn't come out with a bazooka stimulus coupled with a bailout of the airline/hotel industry next week you can kiss this market goodbye.

$BA $DAL $UAL $LUV $JBLU $ALK $MAR $HLT $STAY",StockGravity,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$CCL gained 20% and is Friday's top $SPX percentage gainer; $MGM gained over 18%, $MOS gained over 16%, $UAL gained over 15% and $MPC gained over 13% while $MAR and $WYNN each closed up over 11% on the day #trading",TackleTrading,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Today's million dollar PUT #options trade:
$AMZN $BA $CX $DIS $DO $EL $KSU $MSFT $M $RICK $TRIP $TSLA $WIFI $WYND $BKNG $DAL $GOOGL $GOOG $MAR $MLM ...
https://t.co/ORtVUPaBpX",MinteractApp,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$NBY OVERSOLD! #coronavirus AFTERHOURS gift💸
$IKTO $CELZ $TPNI $LEAS $ZRMK $GRSO $EMPM $UPIN $STTH $MXMG $KRFG $EQLB $CLSI $GIFX $ACRL $TTCM $ZMRK $SBES $PWDY $DLCR $APHD $DCGD $ACCR $OPTI $PLCI $ALPP $EXLA $UNRG $FNKO $FTXP $CYIO
$SETO $AIHS $TORC $AFOM $RBNW $SBES $CDIX $MAR https://t.co/YJRE01rx4G",aaaamhim,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$MAR: very well managed hotel company with a quality CEO announces %50 cut in exec pay cut, care for every employee amid a %75 decline in hotel revenues all over the world. https://t.co/MWKgyymKKF",gulseren_mutlu,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Do you know that #Book Value for $MAR is $2.17 https://t.co/vm1rzl3gxp,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"My o/n night ideas didn't work. Added to them and only $NFLX paid. $MAR short I'm holding. Traded $SHOP $UVXY today. Holding $INO long. 

#ICEMAN https://t.co/WfXzmeBe5m",IcemanTrading,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Time for a grand rescue announcement before the close. Perhaps from Congress this time. MGM, Carnival, United Airlines, Marriott &amp; Wynn are up 15% are in the know   $UAL $SPX $MGM $MAR  #forex",alaidi,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,NO BAILOUTS WITHOUT AN EQUITY WIPEOUT! $BA $UAL $AAL $HLT $MAR you are just subsidizing shareholders. Companies can continue to operate in bankruptcy.,doublett23,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Unicorn Bay rating for $MAR is 2.95 out of 5. https://t.co/5799liP5Lx,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Leadership at its finest👏👏 $MAR https://t.co/xLAo4dyI7M,shyamk123,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"People will travel more after this social distancing than ever before. The airlines and hotel holdings will have rough times in next 3-5 months. But after they will grow again and higher.

$DAL $UAL $AAL $HLT $MAR $H

@WarrenBuffett has also increased its stake in $DAL 👍📈",fernandobalogh,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"#MarriottIntl Marriott International up 18.1% = $4 billion gain. At $21.7 billion marketCap, $MAR represents 27.8% of the $77.9 billion #NASDAQ/#NYSE #hotels #resorts #cruise #lines industry. 
https://t.co/qSGoAZnu1R
#stockMarket #stocks https://t.co/ViOUdgqjTe",42Stocks,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,#estate asset watch - the large caps of trading Friday - $AMZN $AAPL $TSLA $MSFT $AMD $BA $FB $NVDA $GOOGL $NFLX $BABA $GOOG $T $BAC $V $DIS $JPM $GILD $ADBE $ZM $BRK $INTC $XOM $UBER $VZ $WMT $MA $KO $HD $MCD $JNJ $COST $SHOP $PG $MU $MAR $SBUX $CSCO $UNH $DAL $WFC $BKNG $CRM https://t.co/ZrKUwI3LjR,TheBurdetteLawF,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$MAR  Watch this...Arne Sorenson has always been a quality guy: https://t.co/55Abk8km09,Wexboy_Value,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Mid-day highest % above OR 30-min high, Up/Avg Gain of today's eight 30-min bars, G/L % in previous 30-Min &amp; Trading range % (Min $5, Vol 750K, Opt Vol in any strike 500): $HTZ $WYND $CNXM $SPCE $PAA $CCL $ABR $TRV $UNFI $PXD $UAL $UNM $APTV $WYNN $DOCU $AAOI $SRE $HST $Z $MAR https://t.co/9yumlImAwQ",15minofPham,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$MAR CEO taking no pay and cutting executive compensation by 50 percent. 

👍",albertojdejesus,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Travel and Casino Stocks Are Soaring as the Dow Goes Down $MGM $CCL $WYNN $NCLH $MAR https://t.co/JIKVi3bMeR,newsfilterio,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Getting bullish on $UAL, $DAL, $MAR, $MGM

Expecting a huge relief from the government ... mostly $2T .... That will create a massive surge in all these tickers ... probably up 30% in one day .... could be Monday",harekrishna2025,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Wondering about risks of $MAR? The 21-day volatility is 26.12% https://t.co/zHYsx6jgkR,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Where is money flowing today? $MGM $PAA $UAL $CZR $WYNN $MAR $MOS $HEI $CHL $DELL $LVS $ILMN $TRV $CXO $RTN $ZM $RTN $DLTR https://t.co/ONhd74WdIL https://t.co/S6kAUcKv1g,HedgeFundTips,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"🔥 Today's Trending Stocks 🔥
🥇Boeing Company
$BA » 98.74 🔼1.03▪️️1.05%
🥈AT&amp;T Inc.
$T » 28.54 🔽2.62▪️️8.39%
🥉Marriott International Inc. Class A
$MAR » 73.57 🔼6.77▪️️10.13%
Rankings ➡️ https://t.co/hFlby5ThXG
https://t.co/hFlby5ThXG",wallstsolver,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"not surprisingly, one comment from $MAR:  'slashing advertising, why advertise with no demand' https://t.co/ngPbiW1tL6",EnergyCredit1,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$MAR 17-Apr-20 ATM Implied Vol Drops -22.9% to 141.6. Straddle Implies a Move of ±31.5% https://t.co/r6Ncz3k7sF,MC_OptionTrades,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Stock Traders Buy Large Volume of Marriott International Call Options $MAR https://t.co/Hqn9bugeM5,TranscriptDaily,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Marriott International Sees Unusually Large Options Volume $MAR https://t.co/QTgJUstGmp,dakotafinancial,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Stock Traders Buy Large Volume of Marriott International Call Options $MAR https://t.co/yLAogOqCkX,MarketBeatCom,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$MAR Option Order Flow Sentiment has Shifted from Bullish to Bearish. https://t.co/lIl2j8Qm0k,MC_OptionTrades,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$WYNN $MGM $OXY $BP $MAR $DIS $NKE $SBUX $BA $CLL

#stocks #stockstobuy #stockstowatch #wynn #mgm #starbucks #carnival #nike #marriott #disney #dis https://t.co/8CWyNyaDSm",InsidrFinancial,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,We calculated 21-day Expected Return of $MAR for you: -52.92% https://t.co/3UBF72Ajgf,1MinuteStock,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$MAR Marriott International, technical bottom, daily 🏩🛌🛎️ https://t.co/POWWABM10b",AutonomousCNS,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Notable gainers among liquid option names this morning include $UAL (+41.1%), $CCL (+38.0%), $VTR (+30.5%), $WYNN (+28.3%), and $MAR (+23.7%),",OptionAlert,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,Recent $MAR technical alerts: Slingshot Bearish plus 21 more alerts... https://t.co/IqYXTU3fC5,SwingTradeBot,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Marriott Intl, $MAR, is up 23.8% - https://t.co/h2xSLbvJdf",InvestingStockz,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,#Options #maxpain chart for $MAR. Free options app https://t.co/wPNDm22czd https://t.co/OLVjVDTIdn,OptionsMaxPain,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"This is a RESET.

BUY companies of the future, not the past.  Examples

$TSLA &gt; $GM
$UBER &gt; $HTZ
$AMZN &gt; $WMT
$AIRBNB &gt; $MAR
$ZM &gt; $WEWORK hehe

The time is now.",defnotES2,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Stocks haven’t been this cheap in over a decade, load up. $GS $PENN $BAC $T $RCL $H $MAR $CE $CI $CVS",boley__Kev,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$mar with lockdown continued. All hotel has no profit. All hotel should be lower,lazimoon,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$MAR - ""management is actively working to right-size marketing, where they believe there is potential to cut over $500mn at a time when demand is inelastic""

Adios advertising spending...",TSOH_Investing,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"$MAR Marriott 

Great speech and info on #Covid_19 and it's impact on the hotel business worldwide.  

""Greater than 9/11 and the financial crisis combined.""

Hotel stocks are getting hit hard but there will be opportunities for LT thinkers

$MAR $H $HLT 

#COVID #StayHome https://t.co/hQta2Up1NU",contrarianduck_,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"THIS is a great look. Well done @MarriottIntl 
$MAR https://t.co/in05mhjY1a",Joseph_in_japan,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,some more... $MAR - Covid-19 worse than GFC and 9/11 combined - Marriott CEO https://t.co/egJdswlnYN,LoLBeach2,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$MAR NEW ARTICLE : Covid-19 worse than GFC and 9/11 combined - Marriott CEO https://t.co/fM7twv6Hhi Get all the latest $MAR related news here : https://t.co/6jMlReyFVK,StckPro,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,"Zoom CFO explains how the company is grappling with increased demand 

MAR 18 2020
By Jordan Novet CNBC  $MAR $ZOOM https://t.co/m9JsIQEMCy",JohnCMueller,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$MAR #Options OI chart. Free stocks app https://t.co/hgyHiwuLNm https://t.co/DzMNbgen03,OptionsProOI,Marriott International Inc. Class A,MAR,$MAR
2020-03-20,$MAR open interest for maturity 03/20/2020. High put=105.00 High call=105.00 PutCallRatio=0.79 #maxpain #options https://t.co/YoyFLGJAM9 https://t.co/4RlmWSqIz7,optioncharts,Marriott International Inc. Class A,MAR,$MAR
